qid	docid	relevance	ranking_1	ranking_2	ranking_3	ranking_4	ranking_5	ranking_6	ranking_7	ranking_8	ranking_9	ranking_10	ranking_11	ranking_12	ranking_13	ranking_14	ranking_15	ranking_16	ranking_17	ranking_18	ranking_19	ranking_20	ranking_21	ranking_22	ranking_23	ranking_24	ranking_25	ranking_1_rank	ranking_2_rank	ranking_3_rank	ranking_4_rank	ranking_5_rank	ranking_6_rank	ranking_7_rank	ranking_8_rank	ranking_9_rank	ranking_10_rank	ranking_11_rank	ranking_12_rank	ranking_13_rank	ranking_14_rank	ranking_15_rank	ranking_16_rank	ranking_17_rank	ranking_18_rank	ranking_19_rank	ranking_20_rank	ranking_21_rank	ranking_22_rank	ranking_23_rank	ranking_24_rank	ranking_25_rank	rrf	squared_rrf	mrrf
14748	GX240-58-0770189	0	0	0	0	4	5	184	0	172	185	290	185	0	0	309	137	211	0	280	0	0	0	242	0	0	0	0	0	0	4	3	10	0	9	7	3	12	0	0	5	8	3	0	1	0	0	0	9	0	0	0	0.18181347153486335	1.5135022990677753	0.5714153037741988
14748	GX241-36-0120345	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0.03278688524590164	2.0	0.11121763074848931
14748	GX241-70-13864312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	1	0	0	0	0	0.029726775956284153	1.0044444444444445	0.09239466462003387
14748	GX251-61-9409357	0	0	0	0	0	0	54	0	137	53	1	19	0	0	71	66	0	0	0	0	0	105	72	0	0	0	0	0	0	0	0	19	0	10	17	30	24	0	0	23	16	0	0	0	0	0	13	17	0	0	0	0.11483855876862728	0.034251489481184366	0.304743912124433
14748	GX255-30-4478761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0.015625	0.0625	0.05051767627137803
14748	GX259-64-11533521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0.013157894736842105	0.00390625	0.035824169322639265
14748	GX260-95-12124776	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	16	0	0	0.02786377708978328	0.01953125	0.08057339121008832
14748	GX262-71-15338441	1	0	0	0	3	1	241	0	0	0	333	272	0	0	0	0	0	0	221	0	0	0	362	0	0	0	0	0	0	5	6	5	0	0	0	1	5	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0.10945283618637665	1.4602777777777778	0.35438405786752913
14748	GX266-03-10693364	0	0	66	136	0	0	27	0	21	34	21	17	0	0	33	214	0	239	21	95	0	190	37	0	0	0	0	12	4	0	0	24	0	23	21	24	25	0	0	29	4	0	3	21	11	0	7	19	0	0	0	0.1862297483304201	0.2871850541581193	0.5199078262529084
14748	GX269-24-4937851	0	134	171	120	103	0	25	0	181	145	116	10	0	0	101	183	46	250	14	84	0	0	18	0	0	0	1	2	7	2	0	25	0	8	8	16	29	0	0	20	6	16	2	23	13	0	0	28	0	0	0	0.22319610207279417	1.8516205308208138	0.6545207162144288
14748	GX272-64-5049954	1	0	0	0	2	3	71	0	53	98	240	71	0	0	236	80	0	275	103	255	0	0	252	0	0	0	0	0	0	6	4	18	0	18	15	7	17	0	0	12	14	0	1	13	2	0	0	8	0	0	0	0.1859926500205607	1.4083520776302425	0.5545403765960915
14768	GX000-45-5670965	0	0	0	0	0	0	129	0	152	154	0	105	119	0	0	0	131	1	0	71	0	254	128	154	0	0	0	0	0	0	0	1	0	3	5	0	2	1	0	0	0	6	5	0	3	0	1	1	1	0	0	0.1757630230395963	5.58	0.5815946801895558
14768	GX007-50-10826643	0	0	0	0	0	0	0	0	236	267	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0.048131080389144903	0.6111111111111112	0.15979303811439827
14768	GX025-78-9707743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.01639344262295082	1.0	0.055608815374244655
14768	GX034-18-7123343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.03278688524590164	2.0	0.11121763074848931
14768	GX041-27-13921133	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0.03225806451612903	0.5	0.10765889802682851
14768	GX064-01-5897041	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0.031746031746031744	0.2222222222222222	0.10426828017513953
14768	GX151-24-5901316	0	0	0	140	0	0	61	0	104	71	143	48	38	0	0	0	132	41	0	34	0	0	55	56	0	0	0	0	2	0	0	4	0	5	7	1	4	4	0	0	0	5	4	0	5	0	0	4	4	0	0	0.18735169416918984	1.7654081632653063	0.6055650394471142
14768	GX237-96-12782788	0	0	0	0	0	0	0	0	0	300	39	0	0	0	0	0	278	112	0	90	0	210	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	1	3	0	1	0	2	0	0	0	0	0.09704699789311107	2.861111111111111	0.32484011787630185
14768	GX242-13-15211760	0	13	9	71	0	0	93	0	248	168	0	178	0	0	0	32	221	0	0	0	0	3	76	0	0	0	1	3	4	0	0	2	0	1	4	0	1	0	0	0	3	2	0	0	0	0	4	3	0	0	0	0.17593244000402913	4.020833333333334	0.5824407932264059
14768	GX242-80-5537914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.01639344262295082	1.0	0.055608815374244655
14768	GX242-81-6306304	0	0	0	0	101	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03278688524590164	2.0	0.11121763074848931
14768	GX246-82-6279724	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.04918032786885246	3.0	0.16682644612273395
14768	GX257-00-8954819	0	0	0	0	0	0	77	0	124	106	0	60	0	0	0	97	0	126	0	88	0	0	91	0	0	0	0	0	0	0	0	3	0	4	6	0	3	0	0	0	2	0	2	0	2	0	0	2	0	0	0	0.12703867592980495	1.3125	0.41760614047252637
14768	GX265-73-5879938	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0.031746031746031744	0.2222222222222222	0.10426828017513953
14768	GX269-15-4603017	0	1	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03225806451612903	0.5	0.10765889802682851
14768	GX271-46-0288132	0	0	0	163	0	0	0	0	0	333	28	0	0	0	0	0	219	179	0	67	0	4	0	0	0	0	0	0	1	0	0	0	0	0	1	3	0	0	0	0	0	4	1	0	4	0	3	0	0	0	0	0.1121763596148842	3.3472222222222223	0.37213007884062954
14785	GX000-01-11322005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0.03028233151183971	1.0069444444444444	0.09552401637879025
14785	GX000-53-4140246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	2	0	0	0	0	0	0	0.03021353930031804	0.25826446280991733	0.09487693998892793
14785	GX003-76-6163564	0	46	1	1	7	8	14	69	1	9	1	1	1	0	2	5	1	16	40	1	0	9	4	1	0	0	6	8	14	7	6	12	3	16	13	18	16	10	0	16	12	14	10	7	12	0	7	14	6	0	0	0.2975810260301488	0.34815571953907576	0.8755509550231829
14785	GX004-81-2537502	0	49	3	4	8	7	27	101	12	12	17	12	3	0	5	16	6	20	12	9	0	24	18	3	0	0	5	7	12	6	7	10	2	12	12	14	12	8	0	14	9	11	9	8	9	0	5	11	4	0	0	0.30545286097571867	0.5938919263756925	0.9214310434378225
14785	GX007-48-10872712	0	63	6	8	103	0	54	0	43	58	62	43	2	0	16	44	13	26	0	27	0	180	48	2	0	0	4	6	11	1	0	7	0	8	6	10	8	9	0	11	7	9	8	0	5	0	1	7	5	0	0	0.2698181483965695	2.3573753289960004	0.8384699190206243
14785	GX012-16-4685817	0	0	52	89	0	0	136	0	141	55	190	143	0	0	15	50	0	0	0	0	0	104	133	107	0	0	0	3	3	0	0	6	0	5	7	5	5	0	0	12	6	0	0	0	0	0	2	6	1	0	0	0.18469116025865595	1.702908163265306	0.5891496269155865
14785	GX014-62-15065836	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.01639344262295082	1.0	0.055608815374244655
14785	GX020-24-6568093	0	0	59	90	0	0	235	0	247	278	204	243	82	0	247	0	82	0	0	0	0	0	241	0	0	0	0	1	2	0	0	1	0	1	1	4	1	3	0	2	0	3	0	0	0	0	0	1	0	0	0	0.17798975199986572	6.784722222222222	0.596097746718814
14785	GX020-26-16445105	0	0	57	49	0	0	186	0	198	242	60	198	65	0	137	0	37	0	0	0	0	0	178	0	0	0	0	2	5	0	0	2	0	2	2	11	2	5	0	5	0	6	0	0	0	0	0	2	0	0	0	0.17216406189600192	1.6560422405876951	0.5584523022644914
14785	GX020-52-12529626	0	0	29	130	0	0	9	0	39	26	105	39	75	0	132	164	99	48	0	95	0	0	17	0	0	0	0	5	1	0	0	14	0	9	9	9	9	4	0	6	1	2	7	0	3	0	0	12	0	0	0	0.21124885394259696	2.573226253464349	0.6618196638670439
14785	GX030-19-0021543	0	1	0	0	0	0	0	0	0	0	284	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04722835723395651	1.265625	0.15418748627510798
14785	GX030-70-7581725	0	0	0	0	0	0	0	0	0	0	223	0	0	1	0	0	166	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	5	0	0	1	0	0	0	0	0	0	0	4	4	0.07890107388058208	1.2761111111111112	0.25775355108328396
14785	GX031-67-15884713	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	2	0.048131080389144903	0.6111111111111112	0.15979303811439827
14785	GX037-01-8256371	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014925373134328358	0.02040816326530612	0.04609498819504665
14785	GX047-92-10932275	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	22	21	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0.048915917503966164	2.25	0.16504707976190358
14785	GX077-74-11547304	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	3	0.047371031746031744	0.2847222222222222	0.15478595644651755
14785	GX084-76-0327734	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015151515151515152	0.027777777777777776	0.04750238797235179
14785	GX093-85-1538134	0	0	44	45	0	0	152	0	158	64	177	159	97	0	20	107	65	0	0	0	0	2	149	38	0	0	0	4	7	0	0	4	0	4	5	7	4	2	0	10	2	5	0	0	0	0	8	3	2	0	0	0.21637168632375237	1.2575524376417235	0.6928115301192255
14785	GX097-82-0158653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0.032018442622950824	1.0625	0.10612649164562268
14785	GX130-94-3762567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.01639344262295082	1.0	0.055608815374244655
14785	GX171-28-8487011	0	0	0	10	17	82	42	0	22	21	35	22	43	0	13	10	3	116	184	18	0	0	32	11	0	0	0	0	10	4	1	9	0	11	11	13	11	7	0	13	10	12	6	2	7	0	0	9	3	0	0	0.2501193582816305	1.580468725845016	0.7638787582905832
14785	GX225-96-0156911	0	130	0	20	55	71	16	0	3	7	11	3	0	0	1	6	0	126	50	4	0	39	6	0	0	0	1	0	9	2	2	11	0	15	14	15	15	0	0	17	11	0	5	6	10	0	3	13	0	0	0	0.23220729217914882	1.7455762350464994	0.7015378265028396
14785	GX229-55-13151134	0	0	0	0	0	59	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0.031746031746031744	0.2222222222222222	0.10426828017513953
14785	GX232-79-5268259	0	0	0	0	0	0	43	0	23	24	58	23	0	0	97	19	31	130	4	26	0	0	33	0	0	0	0	0	0	0	0	8	0	10	10	12	10	0	0	7	8	7	4	9	6	0	0	8	0	0	0	0.17598369384821555	0.22725922776518015	0.5345204098281007
14785	GX244-96-2690682	0	112	0	3	9	33	2	0	8	5	3	8	0	0	3	2	2	173	86	3	0	10	2	0	0	0	2	0	13	5	5	16	0	14	15	17	14	0	0	15	13	13	3	4	11	0	6	16	0	0	0	0.24172468765942962	0.5877705091227458	0.7151623114203011
14785	GX253-81-16478851	0	0	0	46	0	0	154	0	162	66	179	161	0	0	32	88	69	0	0	0	0	1	144	0	0	0	0	0	6	0	0	3	0	3	4	6	3	0	0	8	3	4	0	0	0	0	9	4	0	0	0	0.1698687297712234	0.7154706790123457	0.543305129111156
14785	GX254-05-11915005	1	0	0	26	1	1	3	104	11	1	8	11	0	0	21	1	9	205	1	17	0	0	3	0	0	0	0	0	8	8	8	15	1	13	16	16	13	0	0	9	14	10	2	10	8	0	0	15	0	0	0	0.228303416415234	1.3784834282441882	0.6770190652473405
14785	GX257-72-16235748	0	0	0	0	0	0	139	0	121	68	115	119	0	0	0	54	0	0	168	186	0	0	143	0	0	0	0	0	0	0	0	5	0	6	3	8	6	0	0	0	5	0	0	3	1	0	0	5	0	0	0	0.1393022331788002	1.4134027777777778	0.4465568226176772
14785	GX266-37-1173965	0	98	0	77	31	35	11	0	65	32	310	66	0	0	154	67	28	255	65	34	0	0	21	0	0	0	3	0	4	3	4	13	0	7	8	1	7	0	0	4	4	8	1	5	4	0	0	10	0	0	0	0.24528938777378845	2.662705708516148	0.7797957330348559
14789	GX015-19-12783938	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.01639344262295082	1.0	0.055608815374244655
14789	GX031-87-15907304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.01639344262295082	1.0	0.055608815374244655
14789	GX068-09-1613591	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	6	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0.048915917503966164	2.25	0.16504707976190358
14789	GX134-18-7059429	1	0	31	61	0	0	0	0	0	0	0	0	1	0	0	0	335	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	2	0	0	0.0814383923849815	3.5	0.2744853441495625
14789	GX229-60-6415727	0	0	0	0	13	16	24	0	23	15	64	18	0	0	129	29	106	47	130	101	0	0	30	0	0	0	0	0	0	2	2	4	0	3	4	2	3	0	0	2	3	2	3	2	2	0	0	4	0	0	0	0.2232702892985151	2.3819444444444446	0.736895732258313
14789	GX235-43-15523471	1	0	0	0	5	6	117	0	115	155	164	140	0	0	178	46	0	75	76	185	0	0	117	0	0	0	0	0	0	3	3	2	0	2	2	1	1	0	0	1	2	0	2	3	1	0	0	2	0	0	0	0.20996701165923798	5.833333333333334	0.7018143758401734
14789	GX237-25-15237601	1	0	0	6	74	144	49	0	5	16	9	6	0	0	12	83	1	85	203	3	0	131	72	0	0	0	0	0	2	1	1	3	0	4	3	4	4	0	0	4	1	4	1	1	3	0	1	3	0	0	0	0.2561067514878329	7.006944444444445	0.8486072829660514
14789	GX269-25-7565111	1	56	0	1	0	0	253	0	239	248	44	116	0	0	14	0	20	0	0	0	0	3	265	0	0	0	1	0	3	0	0	1	0	1	1	3	2	0	0	3	0	3	0	0	0	0	2	1	0	0	0	0.17771734112294663	5.944444444444445	0.5942395352483307
14805	GX000-23-9790811	0	0	0	0	0	0	223	0	223	276	247	223	0	0	253	212	122	1	137	277	0	202	190	36	0	0	0	0	0	0	0	2	0	2	2	3	2	0	0	2	2	2	15	3	5	0	3	2	3	0	0	0.22124227027452834	2.488888888888889	0.7249332447820959
14805	GX001-19-5756677	1	0	0	0	0	0	315	0	315	343	309	315	0	0	0	0	0	2	0	315	0	0	314	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	14	0	1	0	0	1	0	0	0	0.12826761187416924	7.005102040816326	0.4270484866568865
14805	GX006-95-4006077	2	2	5	4	16	51	4	0	4	1	6	4	0	0	14	3	1	20	4	2	0	2	5	4	0	0	10	14	14	7	6	17	0	17	19	16	17	0	0	16	18	16	13	10	17	0	13	17	6	0	0	0.2581116091239922	0.1528784108980052	0.7279255462683657
14805	GX010-00-14211894	0	24	1	1	170	0	63	0	63	27	1	63	0	0	1	9	2	0	0	7	0	212	64	0	0	0	6	16	15	1	0	9	0	9	15	19	9	0	0	20	16	15	0	0	15	0	2	9	0	0	0	0.21045235518040292	1.3580208547074313	0.6150648767925457
14805	GX010-26-3331689	0	92	9	6	0	0	103	0	103	30	3	103	0	0	21	24	24	0	0	25	0	248	87	0	0	0	3	13	12	0	0	7	0	7	14	18	7	0	0	14	14	11	0	0	14	0	1	7	0	0	0	0.20051454397597573	1.2373644142084035	0.5970724258817853
14805	GX015-38-6248767	1	69	0	0	0	161	142	0	142	235	190	142	116	0	34	219	0	38	3	197	0	74	103	132	0	0	4	0	0	0	1	5	0	5	4	4	5	1	0	13	1	0	12	11	6	0	5	6	1	0	0	0.24596228840142387	4.424181622573231	0.7846858545904299
14805	GX025-27-14870555	2	1	4	5	15	41	2	101	2	8	4	2	0	0	5	16	4	59	6	1	0	5	2	0	0	0	11	15	13	8	7	19	1	19	17	17	19	0	0	19	15	14	11	9	18	0	11	18	0	0	0	0.2588977461847925	1.1172539073169914	0.7336852703618881
14805	GX025-32-4018927	1	0	112	107	0	0	165	0	165	247	111	165	0	0	142	152	80	60	153	99	0	69	154	0	0	0	0	3	2	0	0	4	0	4	3	9	4	0	0	5	6	4	10	2	9	0	6	5	0	0	0	0.23084757886651294	1.1424691358024692	0.7361048830897228
14805	GX026-48-15377905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0.015384615384615385	0.04	0.04897524307871347
14805	GX038-52-15928655	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	40	44	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0.04918032786885246	3.0	0.16682644612273395
14805	GX039-14-13147628	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	3	0.04787506400409626	0.4722222222222222	0.1580977291885538
14805	GX042-90-5917293	0	121	0	0	0	0	0	0	0	0	0	0	0	1	216	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	5	5	0.07864429477332703	0.5522222222222222	0.2560482153459807
14805	GX044-22-15728976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0.015625	0.0625	0.05051767627137803
14805	GX047-38-10495514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.01639344262295082	1.0	0.055608815374244655
14805	GX055-82-7762156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0.016129032258064516	0.25	0.05382944901341426
14805	GX108-62-9929856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	4	0.047643442622950824	1.125	0.1566441679170007
14805	GX115-99-14765254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0.03225806451612903	0.5	0.10765889802682851
14805	GX233-17-7453540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0.015873015873015872	0.1111111111111111	0.052134140087569766
14805	GX233-28-13208840	1	0	39	23	0	0	179	0	179	54	50	179	0	0	99	35	58	0	0	71	0	183	163	0	0	0	0	8	10	0	0	3	0	3	13	11	3	0	0	10	13	6	0	0	12	0	4	4	0	0	0	0.1926685299000475	0.5487793378921002	0.5927676296665896
14805	GX234-62-13794147	0	13	54	39	131	140	79	0	79	180	34	79	1	0	16	165	50	141	19	83	0	18	65	1	0	0	7	6	9	2	2	8	0	8	5	13	8	3	0	15	5	8	9	7	10	0	9	8	7	0	0	0.2971532961031809	0.9156370199296022	0.9155052393667544
14805	GX235-03-8870656	1	0	51	50	41	114	45	0	45	158	101	45	0	0	130	173	23	145	38	36	0	48	51	57	0	0	0	7	8	5	3	12	0	12	7	10	12	0	0	6	4	12	8	4	13	0	8	10	2	0	0	0.2655821862586616	0.6952751529605925	0.8128614497469918
14805	GX237-66-8606411	1	5	66	72	102	76	59	0	59	166	44	59	0	0	6	142	61	157	20	108	0	8	39	0	0	0	8	5	7	4	5	10	0	10	6	12	10	0	0	18	7	5	7	6	8	0	10	14	0	0	0	0.2636355329315162	0.3856629503653313	0.8008587692090344
14805	GX237-87-6019823	1	0	70	74	0	0	40	0	40	92	20	40	0	0	44	174	0	0	255	73	0	0	34	0	0	0	0	4	6	0	0	13	0	13	9	14	13	0	0	11	3	0	0	1	11	0	0	16	0	0	0	0.1734720400164918	1.2570232636273366	0.5214178642500769
14805	GX248-09-3983380	2	4	10	10	18	39	3	0	3	4	10	3	0	0	9	8	6	193	26	3	0	3	1	0	0	0	9	12	11	6	8	18	0	18	18	15	18	0	0	17	17	13	6	5	16	0	12	19	0	0	0	0.24685272979514683	0.1819836178142178	0.7035045952602421
14805	GX251-22-9342447	1	130	216	0	11	1	125	0	125	139	251	125	29	0	199	101	212	197	0	0	0	0	176	27	0	0	1	1	0	9	12	6	0	6	8	2	6	2	0	4	8	1	5	0	0	0	0	3	4	0	0	0.24719397631511786	3.909984567901234	0.7920124306696912
14805	GX251-71-10605413	1	0	25	89	4	6	21	0	21	56	148	21	0	0	113	51	47	200	0	304	0	0	40	0	0	0	0	11	5	10	9	15	0	15	12	6	15	0	0	7	11	10	4	0	4	0	0	13	0	0	0	0.21553221897545813	0.2882554832163557	0.6427236755779624
14805	GX256-13-9252997	1	0	34	98	3	5	22	0	22	61	152	22	0	0	111	55	53	221	0	306	0	0	44	0	0	0	0	9	3	11	10	14	0	14	10	5	14	0	0	8	9	7	3	0	2	0	0	11	0	0	0	0.21915742531883414	0.6247817915810339	0.6647528925833557
14805	GX259-38-12528457	0	0	33	92	2	3	20	0	20	57	147	20	0	0	107	53	49	228	0	305	0	0	41	0	0	0	0	10	4	12	11	16	0	16	11	7	16	0	0	9	10	9	2	0	3	0	0	12	0	0	0	0.21552983315602528	0.5308471969098321	0.6433545366664887
14805	GX263-14-13950555	1	28	114	116	110	105	53	0	53	25	143	53	0	0	36	44	83	242	9	139	0	68	37	26	0	0	5	2	1	3	4	11	0	11	16	8	11	0	0	12	12	3	1	8	7	0	7	15	5	0	0	0.2828412179684815	2.73382152051592	0.8750548360349002
14810	GX000-78-15010258	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0.016129032258064516	0.25	0.05382944901341426
14810	GX006-99-15883775	1	119	30	63	31	49	24	0	43	33	28	16	0	0	56	30	6	4	32	23	0	122	89	0	0	0	1	3	1	7	3	8	0	6	6	6	8	0	0	5	6	5	11	7	7	0	1	5	0	0	0	0.2759586575259119	3.554072285939169	0.8768609067589728
14810	GX009-62-10236431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.03278688524590164	2.0	0.11121763074848931
14810	GX015-10-15701011	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0.048651507139079855	1.5	0.16326771340107316
