qid	docid	relevance	ranking_1	ranking_2	ranking_3	ranking_4	ranking_5	ranking_6	ranking_7	ranking_8	ranking_9	ranking_10	ranking_11	ranking_12	ranking_13	ranking_14	ranking_15	ranking_16	ranking_17	ranking_18	ranking_19	ranking_20	ranking_21	ranking_22	ranking_23	ranking_24	ranking_25
15956	GX001-22-12464816	2	0	23	8	0	0	0	0	18	48	25	2	0	0	27	18	1	0	0	0	0	110	238	49	0	0
15956	GX003-81-1502314	1	0	0	0	65	117	0	0	83	181	213	131	0	0	117	194	0	27	3	21	0	0	368	218	0	0
15956	GX021-18-2320596	0	169	132	102	56	86	24	0	25	12	0	107	0	0	87	26	0	0	0	0	0	0	27	0	0	0
15956	GX081-80-11955916	0	5	1	1	0	0	134	0	288	234	167	233	9	0	16	117	0	0	0	0	0	3	149	9	0	0
15956	GX158-59-11337680	0	20	41	31	0	0	287	0	411	354	0	346	1	0	26	204	0	0	0	0	0	111	292	1	0	0
15956	GX246-25-11141675	0	0	0	0	0	0	113	0	145	209	1	44	0	0	108	0	165	128	145	24	0	0	98	0	0	0
15965	GX000-02-2523592	0	0	0	0	0	0	273	0	262	294	177	262	0	0	0	0	0	1	221	239	0	0	271	0	0	0
15965	GX005-15-10697057	1	0	0	0	0	0	8	0	8	23	6	8	87	0	33	13	174	12	27	3	0	117	8	105	0	0
15965	GX007-51-6911290	0	0	0	0	0	0	345	0	392	0	185	0	0	0	0	0	0	14	0	207	0	0	380	0	0	0
15965	GX013-66-2340251	0	0	146	0	46	121	14	0	19	17	61	13	29	0	94	1	7	27	35	49	0	0	11	32	0	0
15965	GX024-02-8490977	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15965	GX026-95-16476643	0	0	154	65	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0
15965	GX027-80-5095264	1	0	182	0	3	3	12	0	18	12	134	19	60	0	124	19	0	44	30	241	0	0	16	72	0	0
15965	GX032-54-4652476	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	98	105
15965	GX036-00-7792007	0	0	16	3	0	0	0	0	257	0	5	249	0	0	6	0	0	0	0	56	0	0	0	0	0	0
15965	GX036-63-1100442	0	0	0	0	10	31	153	0	134	152	226	155	0	0	0	290	221	0	0	0	0	0	176	0	0	0
15965	GX037-39-10259172	1	0	44	70	111	0	18	0	11	33	29	11	32	0	66	15	0	53	12	21	0	162	15	37	0	0
15965	GX044-69-0249054	2	109	21	32	0	0	69	0	192	130	0	186	0	0	21	51	42	0	0	0	0	2	67	0	0	0
15965	GX059-73-2508780	2	15	19	27	0	0	68	0	188	127	0	178	28	0	28	65	0	0	0	0	0	13	62	31	0	0
15965	GX075-43-7494503	1	0	41	36	0	0	0	0	0	0	0	0	0	0	54	368	125	0	0	0	0	232	0	0	0	0
15965	GX119-22-1478290	0	102	3	5	0	0	0	0	0	0	0	0	1	0	112	0	139	0	0	0	0	0	0	1	0	0
15965	GX173-15-10579768	0	0	0	0	11	32	156	0	135	153	227	156	17	0	0	289	223	0	0	0	0	0	177	18	0	0
15965	GX209-37-4432443	0	0	184	158	0	0	229	0	184	205	82	206	3	0	191	0	72	0	0	61	0	0	217	3	0	0
15965	GX231-29-11667239	0	0	157	0	1	1	11	0	15	10	117	16	80	0	115	10	0	0	70	0	0	0	14	98	0	0
15965	GX231-44-6525434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
15965	GX238-21-10627107	1	0	26	24	0	0	145	0	253	189	0	241	0	0	30	79	61	0	0	0	0	3	142	0	0	0
15965	GX244-93-9924025	0	0	0	0	0	0	0	0	289	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	99	106
15965	GX245-53-2202270	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	34	37
15965	GX246-44-0370562	1	0	125	176	0	0	129	0	300	257	0	285	0	0	136	84	0	0	0	0	0	5	124	0	0	0
15965	GX248-24-13070526	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1
15965	GX248-64-6625704	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	85	91
15965	GX252-71-9857771	2	110	22	33	0	0	70	0	193	131	0	187	0	0	22	52	44	0	0	0	0	1	68	0	0	0
15965	GX261-94-3727177	1	0	7	7	91	141	4	0	3	4	3	2	18	0	11	14	3	166	11	5	0	136	3	19	0	0
15965	GX263-34-13070518	0	0	0	0	0	0	298	0	0	342	0	0	0	0	84	0	0	0	0	0	0	66	314	0	0	0
15965	GX264-31-11366836	0	0	33	37	162	0	13	0	12	31	15	14	0	0	82	8	4	180	21	9	0	196	10	0	0	0
15965	GX267-72-10693852	0	0	0	0	75	104	78	0	162	94	217	165	0	0	0	153	216	207	20	212	0	0	102	0	0	0
15965	GX270-17-14129780	0	0	0	0	90	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15997	GX010-62-15609315	0	0	33	7	0	0	1	0	1	1	20	2	0	0	12	34	1	5	124	1	0	168	1	0	0	0
15997	GX026-32-11112529	0	1	0	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15997	GX062-69-13643721	0	0	0	0	109	0	0	0	0	0	4	172	128	0	0	271	0	0	0	0	0	0	0	0	0	0
15997	GX075-15-6309721	0	0	128	47	0	0	111	0	54	26	203	65	73	0	19	1	22	0	0	0	0	118	39	83	0	0
15997	GX239-60-15032301	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1
15997	GX241-23-13336127	0	0	134	23	0	0	3	0	4	6	23	4	0	0	103	187	0	68	131	5	0	0	4	0	0	0
15997	GX269-28-7860581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0
16012	GX001-63-2870858	0	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0
16012	GX002-32-9065005	0	0	0	0	0	0	12	0	17	69	0	12	0	0	0	0	0	0	0	0	0	0	8	0	0	0
16012	GX003-19-8649626	0	0	3	5	0	0	82	0	157	319	3	82	0	0	259	0	0	15	0	9	0	0	62	35	0	0
16012	GX003-72-2995654	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	4	0	0
16012	GX003-79-4329549	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	1
16012	GX018-10-6378541	0	0	0	0	151	0	6	0	1	1	0	6	0	0	0	5	0	0	0	0	0	0	5	0	0	0
16012	GX027-20-2153450	1	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	10	3
16049	GX008-70-16694633	1	0	0	0	0	0	283	0	314	0	43	285	0	0	197	282	0	39	0	48	0	61	243	0	0	0
16049	GX009-58-10555029	0	0	0	0	0	0	0	0	0	0	94	0	0	1	58	0	0	0	0	0	0	0	0	0	0	0
16049	GX041-15-2219505	1	94	1	63	0	0	0	0	0	0	276	0	0	0	4	0	194	0	0	0	0	0	0	0	0	0
16049	GX046-18-13273623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
16049	GX232-58-8172251	1	0	0	0	0	0	0	0	291	0	70	279	0	0	380	0	0	190	0	94	0	0	0	0	0	0
16049	GX250-06-11834933	0	0	0	0	0	0	0	0	337	0	318	386	0	0	0	0	0	222	1	231	0	0	0	0	0	0
16049	GX252-08-9176353	1	0	0	0	131	0	0	0	87	181	237	123	72	0	0	198	46	229	0	154	0	0	0	0	0	0
16049	GX252-62-3524916	0	0	69	1	0	0	0	0	0	0	116	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0
16051	GX000-48-2276458	0	0	0	0	0	0	153	0	184	173	190	179	0	0	0	0	0	1	169	232	0	0	214	0	0	0
16051	GX013-98-13411118	0	0	0	0	0	0	0	0	0	0	230	368	0	0	449	290	0	61	164	182	38	0	0	0	0	0
16051	GX014-14-11938444	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
16051	GX018-05-11228667	2	29	12	10	0	120	2	0	14	17	0	8	58	0	84	32	5	0	0	0	0	151	1	60	0	0
16051	GX019-34-1970921	1	112	174	108	116	102	0	0	53	84	25	21	0	0	38	37	0	79	20	27	1	273	0	0	0	0
16051	GX032-67-7792345	2	0	8	2	0	0	49	0	89	29	2	31	2	0	159	28	6	122	0	7	0	274	22	2	0	0
16051	GX032-74-3645038	2	0	1	1	0	0	31	0	113	46	1	32	1	0	126	186	1	0	0	2	0	280	15	1	0	0
16051	GX035-55-1818001	0	0	0	0	0	0	171	0	329	390	11	219	0	0	392	255	0	128	0	36	0	0	138	0	0	0
16051	GX044-62-6311020	0	53	0	191	44	23	15	0	25	38	61	26	78	0	55	6	77	152	4	28	0	0	24	83	0	0
16051	GX048-88-2320408	0	0	0	0	0	0	0	0	1	18	24	16	0	0	270	233	209	159	0	26	0	327	0	0	0	0
16051	GX053-36-14332531	2	70	7	7	0	145	7	0	26	26	0	14	94	0	104	43	2	0	0	0	0	138	3	103	0	0
16051	GX062-10-7327816	0	49	0	0	0	0	291	0	0	383	0	0	0	0	208	0	0	0	0	0	0	120	299	0	0	0
16051	GX067-70-4051554	0	0	0	201	0	0	76	0	264	220	0	311	210	0	189	223	0	0	0	0	0	163	58	223	0	0
16051	GX250-27-13126601	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
16051	GX262-35-11100997	2	113	0	218	6	2	41	0	28	3	53	17	0	0	75	77	100	0	0	0	0	0	97	0	0	0
16057	GX005-56-14525341	1	44	16	33	83	119	36	0	37	36	22	37	0	0	11	53	0	14	27	19	0	1	34	0	0	0
16057	GX037-33-11741360	0	0	0	0	0	0	268	0	0	298	0	0	0	0	0	0	0	0	0	0	5	173	292	0	0	0
16057	GX046-41-3028059	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2
16057	GX048-33-7876853	2	88	35	56	6	8	1	0	1	2	17	1	0	0	19	2	0	56	5	2	0	146	1	0	0	0
16057	GX053-88-11988851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
16057	GX133-96-13240622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	34	0	0	0	0	0	0	0	0	0
16057	GX221-61-15514651	0	82	26	19	0	0	95	0	118	54	36	114	0	0	97	44	0	0	0	64	0	113	89	31	0	0
16057	GX244-11-0806127	1	135	116	184	51	55	74	0	66	93	117	66	0	0	145	108	26	115	45	103	0	106	71	101	0	0
16079	GX029-20-7913883	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16079	GX033-78-12684934	0	46	1	95	0	0	0	0	0	0	0	0	107	0	0	0	275	0	0	0	0	0	0	106	0	0
16079	GX046-07-12910543	0	0	119	91	0	0	101	0	82	95	132	77	0	0	107	166	0	0	0	0	0	109	34	0	0	0
16079	GX095-63-10158519	0	0	0	0	0	0	74	0	130	92	140	109	1	0	83	76	0	0	0	0	0	0	50	1	0	0
16079	GX240-04-2503085	0	0	0	0	18	47	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0
16079	GX242-04-8848107	0	0	0	0	146	31	0	0	287	0	60	278	119	0	177	55	0	106	148	112	0	0	0	117	0	0
16079	GX256-07-10194333	2	132	0	11	1	1	1	0	1	1	1	1	0	0	4	1	0	123	2	6	0	0	1	0	0	0
16079	GX271-80-8609546	0	0	0	0	0	0	246	0	299	0	38	269	0	0	338	210	0	164	88	38	0	0	252	0	0	0
16087	GX002-91-12027479	0	0	0	0	0	0	307	0	307	316	119	266	0	0	0	0	0	1	160	120	0	0	311	123	0	0
16087	GX032-41-14605838	1	48	1	2	40	43	3	0	3	1	21	3	0	0	1	11	1	0	0	0	0	1	1	0	0	0
16087	GX033-40-9182809	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16087	GX051-95-2093168	0	0	0	0	0	0	86	0	86	97	38	95	0	0	157	104	0	45	140	32	3	258	168	0	0	0
16087	GX052-36-11758104	1	68	7	1	154	164	9	0	9	17	1	15	0	0	11	58	0	47	108	1	0	39	8	4	0	0
16087	GX052-50-0067371	0	0	106	113	126	131	82	0	82	92	192	71	0	0	307	0	54	0	0	0	0	152	71	9	0	0
16087	GX063-86-6866335	0	117	27	21	29	26	8	0	8	22	143	8	54	0	2	3	0	0	0	0	0	21	15	8	0	0
16087	GX207-83-5453361	0	141	0	117	51	32	343	0	343	345	0	251	70	0	110	85	127	0	0	0	1	73	296	27	0	0
16087	GX233-33-3325222	0	0	160	0	0	0	32	0	32	41	19	54	0	0	187	184	0	87	159	31	0	246	41	49	0	0
16087	GX234-00-3228380	0	0	0	158	90	57	130	0	130	146	237	133	0	0	27	144	111	0	0	0	0	85	95	0	0	0
16087	GX234-86-0070322	1	94	50	26	5	4	6	0	6	2	22	6	0	0	5	1	0	88	1	3	0	165	2	0	0	0
16087	GX240-17-9097315	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1
16087	GX243-62-11722985	0	0	36	68	0	0	35	0	35	40	113	35	100	0	191	0	36	0	0	0	0	108	74	74	0	0
16087	GX249-41-12475429	0	0	0	0	0	0	60	0	60	88	36	48	0	0	168	0	0	110	147	59	0	0	136	186	0	0
16087	GX254-48-9334219	1	63	6	6	42	55	4	0	4	6	71	5	0	0	23	16	3	0	0	0	0	6	26	0	0	0
16087	GX256-66-14858464	1	0	0	0	37	63	31	0	31	4	28	32	0	0	48	19	53	129	12	4	0	70	34	0	0	0
16088	GX000-32-3662810	0	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	1	0	205	0	0	0	0	0	0
16088	GX018-71-11197929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0
16088	GX049-14-7998718	0	0	188	138	0	0	149	0	207	162	104	210	32	0	237	325	1	49	144	105	0	187	151	34	0	0
16088	GX049-74-10245918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
16088	GX059-73-2508780	0	68	29	4	0	0	2	0	1	3	4	1	1	0	2	11	4	58	3	6	0	7	1	1	0	0
16088	GX241-44-5722101	0	0	0	0	0	0	0	0	108	218	187	111	0	0	32	234	0	0	0	0	0	22	282	0	0	0
16088	GX241-85-8638872	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	1
16088	GX246-44-0370562	2	0	0	0	0	0	0	0	12	65	11	12	0	0	9	6	0	160	1	11	0	3	166	0	0	0
16152	GX000-26-10237840	0	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	1	95	355	0	0	0	243	0	0
16152	GX000-32-6953882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	234	0	0	0	221	0	0
16152	GX001-26-1639835	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
16152	GX003-77-14641928	1	0	0	0	129	1	40	0	0	0	0	0	212	0	0	45	0	0	0	0	0	0	0	223	0	0
16152	GX003-80-13380924	1	90	8	20	0	0	0	0	0	0	6	89	20	0	2	80	0	0	0	20	0	0	0	21	0	0
16152	GX005-80-11965625	2	39	10	11	54	100	2	0	2	2	14	2	0	0	39	2	0	11	19	4	0	0	2	0	0	0
16152	GX009-48-3610566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	221	0	0	0	0
16152	GX009-74-11570422	1	12	0	0	0	0	24	0	185	0	0	115	0	0	0	73	0	0	0	0	0	0	33	0	0	0
16152	GX012-67-5584863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4
16152	GX018-91-5411849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0
16152	GX020-95-11159326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	380	0	104	0	0	0	0
16152	GX023-99-1354272	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
16152	GX024-04-15865964	1	0	173	160	0	0	0	0	0	0	112	0	3	0	0	0	0	0	0	75	0	22	0	3	0	0
16152	GX029-85-3444977	0	0	160	17	0	0	0	0	0	0	8	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0
16152	GX035-50-11962340	1	116	0	0	0	0	0	0	227	0	0	0	133	0	0	53	0	0	2	0	0	0	0	134	0	0
16152	GX046-41-3028059	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	1
16152	GX053-88-11988851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
16152	GX065-29-15878879	1	0	6	2	0	0	0	0	0	0	2	0	17	0	18	0	1	0	0	17	0	0	0	17	0	0
16152	GX065-38-10254896	1	0	225	37	0	0	0	0	0	0	192	0	85	0	0	0	18	0	0	35	0	0	0	83	0	0
16152	GX068-46-9933281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	42
16152	GX068-86-11309309	0	0	56	77	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	63	0	160	0	0	0	0
16152	GX076-37-6996218	1	0	0	0	0	0	0	0	91	40	198	0	0	0	0	156	164	155	182	277	0	271	0	0	0	0
16152	GX100-50-10481802	0	0	150	173	0	0	0	0	220	0	89	59	0	0	0	5	14	211	0	42	1	255	0	0	0	0
16152	GX108-95-3381295	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
16152	GX134-14-16405395	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0
16152	GX195-26-14945556	1	0	0	0	0	0	67	0	0	136	0	121	0	0	139	0	280	0	0	0	0	0	58	0	0	0
16152	GX245-76-13660955	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16152	GX245-85-9357101	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16152	GX247-69-7914308	1	0	0	0	0	76	55	0	179	27	0	0	0	0	0	20	0	0	6	0	0	0	0	0	0	0
16152	GX265-58-1296089	1	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16166	GX000-42-14333582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	214	320	0	0	0	0	0	0
16166	GX014-08-2265272	0	0	104	28	0	0	13	0	3	1	1	3	0	0	2	1	19	0	0	1	0	33	4	122	0	0
16166	GX029-31-6267870	0	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16166	GX037-46-13769109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
16166	GX054-41-15586871	0	3	25	0	0	0	0	0	0	0	304	0	1	0	103	0	0	0	0	0	0	0	0	1	0	0
16166	GX055-01-2674975	0	109	105	111	0	0	0	0	0	0	0	0	0	0	102	0	195	0	0	0	0	29	0	0	0	0
16166	GX062-17-8244859	0	0	72	14	0	0	109	0	59	90	15	59	0	0	50	2	0	0	0	25	0	219	79	112	0	0
16166	GX064-86-7139067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0
16166	GX066-49-2699196	0	11	33	0	0	0	0	0	0	0	305	0	9	0	109	0	0	0	0	0	0	0	0	9	0	0
16166	GX082-03-1222116	0	12	34	0	0	0	0	0	0	0	300	0	10	0	165	0	0	0	0	0	0	0	0	10	0	0
16166	GX232-63-10827503	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	32	25
16166	GX233-70-16099928	0	122	0	0	0	0	0	0	0	0	345	0	0	1	237	0	0	0	0	0	0	0	0	0	1	1
16166	GX260-05-2095862	2	0	0	37	0	0	238	0	140	231	43	140	82	0	7	0	0	0	237	6	0	3	172	83	0	0
16166	GX260-05-5513654	1	0	17	1	0	0	269	0	179	284	3	179	55	0	5	0	0	0	169	3	0	9	228	55	0	0
16166	GX266-63-12198296	0	0	0	0	38	124	2	0	1	2	81	1	0	0	0	3	103	229	156	164	0	0	2	0	0	0
16166	GX272-51-6972425	1	0	0	0	0	0	15	0	12	22	120	12	0	0	0	0	80	244	128	241	0	0	11	0	0	0
16175	GX002-42-6314294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
16175	GX008-70-14208086	0	0	2	2	0	0	21	0	22	2	11	24	0	0	6	8	1	0	0	4	0	0	17	0	0	0
16175	GX032-58-14094737	1	101	106	46	0	0	44	0	49	64	267	102	0	0	40	69	28	0	0	0	0	1	34	0	0	0
16175	GX035-64-8587252	0	0	0	183	0	0	274	0	280	227	174	270	0	0	230	0	0	0	0	91	0	114	235	0	0	0
16175	GX038-08-7307058	0	0	46	47	0	0	31	0	40	81	136	43	0	0	3	16	0	0	0	17	0	6	29	0	0	0
16175	GX052-05-11513163	0	0	0	0	0	0	10	0	9	13	2	12	0	0	45	108	38	63	0	9	0	0	5	0	0	0
16175	GX062-58-2151872	0	0	0	0	0	0	141	0	113	60	153	210	0	0	323	0	0	76	122	210	0	171	160	0	0	0
16175	GX134-01-9920904	0	0	0	181	0	0	0	0	0	0	0	0	1	0	0	0	247	0	0	0	0	0	0	1	0	0
16175	GX135-00-7770531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
16175	GX241-66-16541323	0	1	0	0	0	0	0	0	0	0	221	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0
16175	GX253-35-15364855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
16175	GX263-64-14890976	1	0	0	0	29	20	2	0	2	6	5	2	0	0	31	10	17	170	4	8	0	172	7	0	0	0
16175	GX263-82-1679605	0	0	0	0	26	16	8	0	7	15	9	7	0	0	27	4	30	171	13	22	0	0	25	0	0	0
16175	GX264-33-12400902	1	0	191	136	104	134	6	0	8	12	49	6	0	0	28	27	9	174	98	2	0	22	1	0	0	0
16175	GX266-03-1323316	0	0	0	0	28	73	0	0	0	0	144	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0
16175	GX268-90-8613704	1	0	0	0	7	3	140	0	269	0	252	204	0	0	298	37	36	0	0	0	0	0	42	0	0	0
16189	GX000-11-14689689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	309	0	0	0	0	0	0
16189	GX000-43-12729313	0	19	3	7	61	108	4	0	6	7	10	6	0	0	5	35	0	3	15	6	0	81	7	0	0	0
16189	GX003-08-6784599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	297	301	0	0	0	253	0	0
16189	GX008-07-11163602	1	118	60	102	0	0	0	0	224	255	363	224	0	0	183	355	0	0	0	0	1	210	392	199	0	0
16189	GX019-74-11066817	1	0	56	81	0	0	0	0	215	246	104	220	0	0	197	0	38	90	200	52	0	144	380	0	0	0
16189	GX023-83-10409192	2	2	1	4	161	0	8	102	8	12	1	8	0	0	2	5	0	102	74	7	0	0	8	75	0	0
16189	GX024-02-14718853	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16189	GX027-22-16034917	1	96	44	39	0	0	0	0	367	416	257	369	0	0	48	366	0	0	0	0	0	26	0	189	0	0
16189	GX064-01-6901348	0	85	5	14	0	0	58	0	59	64	22	62	1	0	14	156	0	136	196	10	0	143	53	1	0	0
16189	GX065-54-5869671	0	134	51	86	113	133	22	0	28	52	67	29	0	0	154	65	43	139	215	63	0	178	27	0	0	0
16189	GX148-28-2988278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
16189	GX225-93-1588899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	56
16189	GX233-38-4523939	1	121	0	59	0	0	0	0	211	298	52	215	0	0	55	372	82	180	43	120	0	0	386	0	0	0
16189	GX238-09-2662086	2	8	0	2	108	147	6	0	5	2	3	5	0	0	3	2	3	195	116	2	0	3	3	0	0	0
16189	GX256-74-15727412	2	145	0	208	2	2	29	103	30	27	140	31	0	0	187	12	0	243	225	271	0	0	34	0	0	0
16189	GX262-55-5356584	2	34	0	104	36	33	19	0	23	63	86	23	0	0	317	207	128	268	24	60	0	0	21	0	0	0
16190	GX000-11-11944667	0	0	0	0	109	156	0	0	0	0	337	0	0	0	0	0	0	1	127	91	0	0	0	211	0	0
16190	GX000-34-3773383	2	0	0	0	0	0	107	0	240	332	134	87	0	2	161	163	0	0	0	0	0	0	106	156	0	0
16190	GX002-56-10747315	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
16190	GX008-51-11959627	0	0	137	0	0	0	160	0	364	279	0	289	0	4	0	0	0	0	0	0	0	0	145	0	0	0
16190	GX009-39-9569590	0	0	0	0	17	113	0	0	173	25	95	0	0	0	0	15	0	24	147	221	0	0	0	17	0	0
16190	GX014-74-10054654	0	0	55	41	0	0	0	0	109	153	0	109	0	0	141	257	0	0	0	0	0	1	0	104	0	0
16190	GX014-80-8799055	0	0	0	169	0	0	109	0	106	59	0	100	0	0	0	26	0	0	0	0	0	0	104	0	0	0
16190	GX014-92-6053696	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16190	GX018-87-2897107	0	0	0	57	0	123	4	0	29	17	347	35	4	0	292	2	27	0	0	0	0	0	5	9	0	0
16190	GX021-76-0117865	0	0	64	9	119	0	13	0	14	21	24	15	0	0	3	3	5	73	141	1	0	14	11	0	0	0
16190	GX022-35-4744930	0	0	106	3	0	0	0	0	7	15	3	7	0	0	4	45	16	79	231	5	0	109	132	0	0	0
16190	GX022-37-12865996	0	0	46	16	0	0	0	0	5	12	12	3	0	0	64	174	0	0	0	0	0	37	94	0	0	0
16190	GX022-85-6737684	0	0	0	60	0	124	5	0	30	18	350	37	0	0	191	1	28	0	0	0	0	0	6	0	0	0
16190	GX026-20-11085961	2	0	6	5	0	0	0	0	9	27	86	12	0	0	63	190	4	0	0	0	0	7	175	0	0	0
16190	GX026-53-12728888	0	0	0	0	0	0	0	0	367	310	277	0	9	0	0	0	122	0	0	0	0	0	163	14	0	0
16190	GX026-77-6656756	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	28	16
16190	GX029-89-14177564	0	0	0	0	120	0	0	0	157	175	230	224	0	0	0	0	0	94	230	57	0	0	0	0	0	0
16190	GX040-70-10767135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
16190	GX045-26-8259604	0	4	149	0	0	0	0	0	0	0	210	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0
16190	GX061-34-3909430	0	0	156	34	0	0	0	0	59	79	197	55	0	0	119	50	0	0	0	0	0	133	0	161	0	0
